sample_id,feature_kind,feature_idx,ablation_frac,detect_prob,detect_drop,dataset,seed
s174015,causal,2,0.0,0.70099,0.0,ciciot2023,1
s174015,causal,2,0.25,0.43511,0.26588,ciciot2023,1
s174015,causal,2,0.5,0.43501,0.26598,ciciot2023,1
s174015,causal,2,0.75,0.41241,0.28858,ciciot2023,1
s174015,causal,2,1.0,0.42398,0.27701,ciciot2023,1
s174015,causal,3,0.0,0.70099,0.0,ciciot2023,1
s174015,causal,3,0.25,0.25325,0.44774,ciciot2023,1
s174015,causal,3,0.5,0.25324,0.44775,ciciot2023,1
s174015,causal,3,0.75,0.26477,0.43622,ciciot2023,1
s174015,causal,3,1.0,0.26477,0.43622,ciciot2023,1
s174015,causal,4,0.0,0.70099,0.0,ciciot2023,1
s174015,causal,4,0.25,0.7215,-0.02051,ciciot2023,1
s174015,causal,4,0.5,0.6722,0.02879,ciciot2023,1
s174015,causal,4,0.75,0.44427,0.25672,ciciot2023,1
s174015,causal,4,1.0,0.42882,0.27217,ciciot2023,1
s174015,causal,15,0.0,0.70099,0.0,ciciot2023,1
s174015,causal,15,0.25,0.6488,0.05219,ciciot2023,1
s174015,causal,15,0.5,0.63048,0.07051,ciciot2023,1
s174015,causal,15,0.75,0.61475,0.08624,ciciot2023,1
s174015,causal,15,1.0,0.61475,0.08625,ciciot2023,1
s174015,causal,17,0.0,0.70099,0.0,ciciot2023,1
s174015,causal,17,0.25,0.72587,-0.02488,ciciot2023,1
s174015,causal,17,0.5,0.60938,0.09162,ciciot2023,1
s174015,causal,17,0.75,0.60915,0.09184,ciciot2023,1
s174015,causal,17,1.0,0.60915,0.09184,ciciot2023,1
s174015,causal,30,0.0,0.70099,0.0,ciciot2023,1
s174015,causal,30,0.25,0.63204,0.06895,ciciot2023,1
s174015,causal,30,0.5,0.63196,0.06903,ciciot2023,1
s174015,causal,30,0.75,0.63196,0.06903,ciciot2023,1
s174015,causal,30,1.0,0.63195,0.06904,ciciot2023,1
s174015,causal,33,0.0,0.70099,0.0,ciciot2023,1
s174015,causal,33,0.25,0.63994,0.06105,ciciot2023,1
s174015,causal,33,0.5,0.63992,0.06108,ciciot2023,1
s174015,causal,33,0.75,0.63939,0.0616,ciciot2023,1
s174015,causal,33,1.0,0.63939,0.0616,ciciot2023,1
s174015,causal,34,0.0,0.70099,0.0,ciciot2023,1
s174015,causal,34,0.25,0.06421,0.63678,ciciot2023,1
s174015,causal,34,0.5,0.06422,0.63678,ciciot2023,1
s174015,causal,34,0.75,0.06421,0.63678,ciciot2023,1
s174015,causal,34,1.0,0.06421,0.63678,ciciot2023,1
s174015,causal,39,0.0,0.70099,0.0,ciciot2023,1
s174015,causal,39,0.25,0.70098,1e-05,ciciot2023,1
s174015,causal,39,0.5,0.60996,0.09103,ciciot2023,1
s174015,causal,39,0.75,0.28927,0.41172,ciciot2023,1
s174015,causal,39,1.0,0.32888,0.37211,ciciot2023,1
s174015,non_causal,16,0.0,0.70099,0.0,ciciot2023,1
s174015,non_causal,16,0.25,0.73548,-0.03449,ciciot2023,1
s174015,non_causal,16,0.5,0.73539,-0.0344,ciciot2023,1
s174015,non_causal,16,0.75,0.73544,-0.03444,ciciot2023,1
s174015,non_causal,16,1.0,0.73544,-0.03444,ciciot2023,1
s174015,non_causal,29,0.0,0.70099,0.0,ciciot2023,1
s174015,non_causal,29,0.25,0.55926,0.14174,ciciot2023,1
s174015,non_causal,29,0.5,0.65638,0.04461,ciciot2023,1
s174015,non_causal,29,0.75,0.65634,0.04466,ciciot2023,1
s174015,non_causal,29,1.0,0.65631,0.04468,ciciot2023,1
s174015,non_causal,14,0.0,0.70099,0.0,ciciot2023,1
s174015,non_causal,14,0.25,0.74412,-0.04313,ciciot2023,1
s174015,non_causal,14,0.5,0.72595,-0.02496,ciciot2023,1
s174015,non_causal,14,0.75,0.7248,-0.02381,ciciot2023,1
s174015,non_causal,14,1.0,0.71327,-0.01228,ciciot2023,1
s1124053,causal,2,0.0,0.90975,0.0,ciciot2023,1
s1124053,causal,2,0.25,0.87735,0.0324,ciciot2023,1
s1124053,causal,2,0.5,0.85336,0.05638,ciciot2023,1
s1124053,causal,2,0.75,0.84147,0.06828,ciciot2023,1
s1124053,causal,2,1.0,0.84724,0.0625,ciciot2023,1
s1124053,causal,3,0.0,0.90975,0.0,ciciot2023,1
s1124053,causal,3,0.25,0.81523,0.09452,ciciot2023,1
s1124053,causal,3,0.5,0.8152,0.09454,ciciot2023,1
s1124053,causal,3,0.75,0.80676,0.10298,ciciot2023,1
s1124053,causal,3,1.0,0.80675,0.10299,ciciot2023,1
s1124053,causal,4,0.0,0.90975,0.0,ciciot2023,1
s1124053,causal,4,0.25,0.88312,0.02663,ciciot2023,1
s1124053,causal,4,0.5,0.83682,0.07292,ciciot2023,1
s1124053,causal,4,0.75,0.67672,0.23303,ciciot2023,1
s1124053,causal,4,1.0,0.6632,0.24655,ciciot2023,1
s1124053,causal,17,0.0,0.90975,0.0,ciciot2023,1
s1124053,causal,17,0.25,0.86157,0.04817,ciciot2023,1
s1124053,causal,17,0.5,0.78609,0.12366,ciciot2023,1
s1124053,causal,17,0.75,0.78577,0.12398,ciciot2023,1
s1124053,causal,17,1.0,0.78576,0.12398,ciciot2023,1
s1124053,causal,34,0.0,0.90975,0.0,ciciot2023,1
s1124053,causal,34,0.25,0.13909,0.77066,ciciot2023,1
s1124053,causal,34,0.5,0.13909,0.77066,ciciot2023,1
s1124053,causal,34,0.75,0.13907,0.77068,ciciot2023,1
s1124053,causal,34,1.0,0.13905,0.77069,ciciot2023,1
s1124053,causal,39,0.0,0.90975,0.0,ciciot2023,1
s1124053,causal,39,0.25,0.90972,2e-05,ciciot2023,1
s1124053,causal,39,0.5,0.86575,0.044,ciciot2023,1
s1124053,causal,39,0.75,0.62443,0.28531,ciciot2023,1
s1124053,causal,39,1.0,0.66588,0.24387,ciciot2023,1
s1124053,non_causal,25,0.0,0.90975,0.0,ciciot2023,1
s1124053,non_causal,25,0.25,0.90975,0.0,ciciot2023,1
s1124053,non_causal,25,0.5,0.90975,0.0,ciciot2023,1
s1124053,non_causal,25,0.75,0.90975,0.0,ciciot2023,1
s1124053,non_causal,25,1.0,0.90975,0.0,ciciot2023,1
s1124053,non_causal,14,0.0,0.90975,0.0,ciciot2023,1
s1124053,non_causal,14,0.25,0.92474,-0.01499,ciciot2023,1
s1124053,non_causal,14,0.5,0.90495,0.0048,ciciot2023,1
s1124053,non_causal,14,0.75,0.90368,0.00606,ciciot2023,1
s1124053,non_causal,14,1.0,0.89138,0.01837,ciciot2023,1
s1124053,non_causal,11,0.0,0.90975,0.0,ciciot2023,1
s1124053,non_causal,11,0.25,0.90975,0.0,ciciot2023,1
s1124053,non_causal,11,0.5,0.90975,0.0,ciciot2023,1
s1124053,non_causal,11,0.75,0.90975,0.0,ciciot2023,1
s1124053,non_causal,11,1.0,0.90975,0.0,ciciot2023,1
s41300,causal,2,0.0,0.6585,0.0,ciciot2023,1
s41300,causal,2,0.25,0.46912,0.18938,ciciot2023,1
s41300,causal,2,0.5,0.46899,0.18951,ciciot2023,1
s41300,causal,2,0.75,0.38197,0.27653,ciciot2023,1
s41300,causal,2,1.0,0.38165,0.27685,ciciot2023,1
s41300,causal,3,0.0,0.6585,0.0,ciciot2023,1
s41300,causal,3,0.25,0.32321,0.33529,ciciot2023,1
s41300,causal,3,0.5,0.3232,0.33531,ciciot2023,1
s41300,causal,3,0.75,0.3482,0.3103,ciciot2023,1
s41300,causal,3,1.0,0.3482,0.3103,ciciot2023,1
s41300,causal,13,0.0,0.6585,0.0,ciciot2023,1
s41300,causal,13,0.25,0.62126,0.03724,ciciot2023,1
s41300,causal,13,0.5,0.50441,0.15409,ciciot2023,1
s41300,causal,13,0.75,0.48576,0.17274,ciciot2023,1
s41300,causal,13,1.0,0.45929,0.19921,ciciot2023,1
s41300,causal,14,0.0,0.6585,0.0,ciciot2023,1
s41300,causal,14,0.25,0.63652,0.02198,ciciot2023,1
s41300,causal,14,0.5,0.60583,0.05268,ciciot2023,1
s41300,causal,14,0.75,0.60413,0.05437,ciciot2023,1
s41300,causal,14,1.0,0.57128,0.08722,ciciot2023,1
s41300,causal,17,0.0,0.6585,0.0,ciciot2023,1
s41300,causal,17,0.25,0.31162,0.34689,ciciot2023,1
s41300,causal,17,0.5,0.20701,0.45149,ciciot2023,1
s41300,causal,17,0.75,0.20696,0.45154,ciciot2023,1
s41300,causal,17,1.0,0.20696,0.45154,ciciot2023,1
s41300,causal,29,0.0,0.6585,0.0,ciciot2023,1
s41300,causal,29,0.25,0.59718,0.06133,ciciot2023,1
s41300,causal,29,0.5,0.59659,0.06191,ciciot2023,1
s41300,causal,29,0.75,0.59645,0.06205,ciciot2023,1
s41300,causal,29,1.0,0.5964,0.06211,ciciot2023,1
s41300,causal,33,0.0,0.6585,0.0,ciciot2023,1
s41300,causal,33,0.25,0.57499,0.08351,ciciot2023,1
s41300,causal,33,0.5,0.57494,0.08356,ciciot2023,1
s41300,causal,33,0.75,0.57421,0.0843,ciciot2023,1
s41300,causal,33,1.0,0.57421,0.0843,ciciot2023,1
s41300,causal,34,0.0,0.6585,0.0,ciciot2023,1
s41300,causal,34,0.25,0.17849,0.48002,ciciot2023,1
s41300,causal,34,0.5,0.17849,0.48001,ciciot2023,1
s41300,causal,34,0.75,0.17847,0.48004,ciciot2023,1
s41300,causal,34,1.0,0.17846,0.48005,ciciot2023,1
s41300,causal,37,0.0,0.6585,0.0,ciciot2023,1
s41300,causal,37,0.25,0.60831,0.05019,ciciot2023,1
s41300,causal,37,0.5,0.60831,0.05019,ciciot2023,1
s41300,causal,37,0.75,0.6082,0.05031,ciciot2023,1
s41300,causal,37,1.0,0.60818,0.05032,ciciot2023,1
s41300,causal,39,0.0,0.6585,0.0,ciciot2023,1
s41300,causal,39,0.25,0.62464,0.03386,ciciot2023,1
s41300,causal,39,0.5,0.7608,-0.1023,ciciot2023,1
s41300,causal,39,0.75,0.47416,0.18434,ciciot2023,1
s41300,causal,39,1.0,0.52018,0.13833,ciciot2023,1
s41300,non_causal,6,0.0,0.6585,0.0,ciciot2023,1
s41300,non_causal,6,0.25,0.6585,0.0,ciciot2023,1
s41300,non_causal,6,0.5,0.6585,0.0,ciciot2023,1
s41300,non_causal,6,0.75,0.6585,0.0,ciciot2023,1
s41300,non_causal,6,1.0,0.6585,0.0,ciciot2023,1
s41300,non_causal,0,0.0,0.6585,0.0,ciciot2023,1
s41300,non_causal,0,0.25,0.69222,-0.03372,ciciot2023,1
s41300,non_causal,0,0.5,0.69218,-0.03368,ciciot2023,1
s41300,non_causal,0,0.75,0.75091,-0.09241,ciciot2023,1
s41300,non_causal,0,1.0,0.75091,-0.0924,ciciot2023,1
s41300,non_causal,35,0.0,0.6585,0.0,ciciot2023,1
s41300,non_causal,35,0.25,0.65852,-1e-05,ciciot2023,1
s41300,non_causal,35,0.5,0.65852,-1e-05,ciciot2023,1
s41300,non_causal,35,0.75,0.65852,-1e-05,ciciot2023,1
s41300,non_causal,35,1.0,0.65852,-1e-05,ciciot2023,1
s668065,causal,3,0.0,0.83011,0.0,ciciot2023,1
s668065,causal,3,0.25,0.66411,0.16599,ciciot2023,1
s668065,causal,3,0.5,0.66408,0.16603,ciciot2023,1
s668065,causal,3,0.75,0.67044,0.15967,ciciot2023,1
s668065,causal,3,1.0,0.67043,0.15968,ciciot2023,1
s668065,causal,15,0.0,0.83011,0.0,ciciot2023,1
s668065,causal,15,0.25,0.79037,0.03974,ciciot2023,1
s668065,causal,15,0.5,0.77687,0.05324,ciciot2023,1
s668065,causal,15,0.75,0.77275,0.05736,ciciot2023,1
s668065,causal,15,1.0,0.77274,0.05737,ciciot2023,1
s668065,causal,16,0.0,0.83011,0.0,ciciot2023,1
s668065,causal,16,0.25,0.755,0.07511,ciciot2023,1
s668065,causal,16,0.5,0.75491,0.0752,ciciot2023,1
s668065,causal,16,0.75,0.75498,0.07513,ciciot2023,1
s668065,causal,16,1.0,0.75498,0.07513,ciciot2023,1
s668065,causal,17,0.0,0.83011,0.0,ciciot2023,1
s668065,causal,17,0.25,0.62492,0.20518,ciciot2023,1
s668065,causal,17,0.5,0.49042,0.33969,ciciot2023,1
s668065,causal,17,0.75,0.49021,0.3399,ciciot2023,1
s668065,causal,17,1.0,0.49021,0.3399,ciciot2023,1
s668065,causal,33,0.0,0.83011,0.0,ciciot2023,1
s668065,causal,33,0.25,0.63266,0.19745,ciciot2023,1
s668065,causal,33,0.5,0.63263,0.19748,ciciot2023,1
s668065,causal,33,0.75,0.63192,0.19819,ciciot2023,1
s668065,causal,33,1.0,0.63192,0.19819,ciciot2023,1
s668065,causal,34,0.0,0.83011,0.0,ciciot2023,1
s668065,causal,34,0.25,0.17238,0.65773,ciciot2023,1
s668065,causal,34,0.5,0.17238,0.65773,ciciot2023,1
s668065,causal,34,0.75,0.17236,0.65775,ciciot2023,1
s668065,causal,34,1.0,0.17235,0.65776,ciciot2023,1
s668065,causal,39,0.0,0.83011,0.0,ciciot2023,1
s668065,causal,39,0.25,0.8301,1e-05,ciciot2023,1
s668065,causal,39,0.5,0.85408,-0.02397,ciciot2023,1
s668065,causal,39,0.75,0.5253,0.30481,ciciot2023,1
s668065,causal,39,1.0,0.57118,0.25893,ciciot2023,1
s668065,non_causal,20,0.0,0.83011,0.0,ciciot2023,1
s668065,non_causal,20,0.25,0.83011,0.0,ciciot2023,1
s668065,non_causal,20,0.5,0.83011,0.0,ciciot2023,1
s668065,non_causal,20,0.75,0.83011,0.0,ciciot2023,1
s668065,non_causal,20,1.0,0.83011,0.0,ciciot2023,1
s668065,non_causal,18,0.0,0.83011,0.0,ciciot2023,1
s668065,non_causal,18,0.25,0.83011,0.0,ciciot2023,1
s668065,non_causal,18,0.5,0.83011,0.0,ciciot2023,1
s668065,non_causal,18,0.75,0.83011,0.0,ciciot2023,1
s668065,non_causal,18,1.0,0.83011,0.0,ciciot2023,1
s668065,non_causal,13,0.0,0.83011,0.0,ciciot2023,1
s668065,non_causal,13,0.25,0.83125,-0.00114,ciciot2023,1
s668065,non_causal,13,0.5,0.8019,0.02821,ciciot2023,1
s668065,non_causal,13,0.75,0.80777,0.02234,ciciot2023,1
s668065,non_causal,13,1.0,0.79076,0.03935,ciciot2023,1
s317527,causal,1,0.0,0.9785,0.0,ciciot2023,1
s317527,causal,1,0.25,0.67912,0.29938,ciciot2023,1
s317527,causal,1,0.5,0.67904,0.29946,ciciot2023,1
s317527,causal,1,0.75,0.67903,0.29947,ciciot2023,1
s317527,causal,1,1.0,0.67903,0.29947,ciciot2023,1
s317527,causal,34,0.0,0.9785,0.0,ciciot2023,1
s317527,causal,34,0.25,0.31572,0.66278,ciciot2023,1
s317527,causal,34,0.5,0.31573,0.66277,ciciot2023,1
s317527,causal,34,0.75,0.31567,0.66283,ciciot2023,1
s317527,causal,34,1.0,0.31562,0.66288,ciciot2023,1
s317527,causal,39,0.0,0.9785,0.0,ciciot2023,1
s317527,causal,39,0.25,0.97848,1e-05,ciciot2023,1
s317527,causal,39,0.5,0.97144,0.00706,ciciot2023,1
s317527,causal,39,0.75,0.88561,0.09289,ciciot2023,1
s317527,causal,39,1.0,0.90191,0.07659,ciciot2023,1
s317527,non_causal,23,0.0,0.9785,0.0,ciciot2023,1
s317527,non_causal,23,0.25,0.99591,-0.01741,ciciot2023,1
s317527,non_causal,23,0.5,0.99591,-0.01741,ciciot2023,1
s317527,non_causal,23,0.75,0.99591,-0.01741,ciciot2023,1
s317527,non_causal,23,1.0,0.99591,-0.01741,ciciot2023,1
s317527,non_causal,3,0.0,0.9785,0.0,ciciot2023,1
s317527,non_causal,3,0.25,0.97347,0.00502,ciciot2023,1
s317527,non_causal,3,0.5,0.97347,0.00503,ciciot2023,1
s317527,non_causal,3,0.75,0.972,0.0065,ciciot2023,1
s317527,non_causal,3,1.0,0.972,0.0065,ciciot2023,1
s317527,non_causal,17,0.0,0.9785,0.0,ciciot2023,1
s317527,non_causal,17,0.25,0.97598,0.00251,ciciot2023,1
s317527,non_causal,17,0.5,0.95992,0.01858,ciciot2023,1
s317527,non_causal,17,0.75,0.95967,0.01883,ciciot2023,1
s317527,non_causal,17,1.0,0.95967,0.01883,ciciot2023,1
s519081,causal,2,0.0,0.73456,0.0,ciciot2023,1
s519081,causal,2,0.25,0.7051,0.02946,ciciot2023,1
s519081,causal,2,0.5,0.70498,0.02958,ciciot2023,1
s519081,causal,2,0.75,0.62576,0.1088,ciciot2023,1
s519081,causal,2,1.0,0.62542,0.10914,ciciot2023,1
s519081,causal,3,0.0,0.73456,0.0,ciciot2023,1
s519081,causal,3,0.25,0.50592,0.22864,ciciot2023,1
s519081,causal,3,0.5,0.50589,0.22867,ciciot2023,1
s519081,causal,3,0.75,0.53387,0.20069,ciciot2023,1
s519081,causal,3,1.0,0.53386,0.2007,ciciot2023,1
s519081,causal,13,0.0,0.73456,0.0,ciciot2023,1
s519081,causal,13,0.25,0.73613,-0.00157,ciciot2023,1
s519081,causal,13,0.5,0.69626,0.0383,ciciot2023,1
s519081,causal,13,0.75,0.70412,0.03044,ciciot2023,1
s519081,causal,13,1.0,0.68154,0.05302,ciciot2023,1
s519081,causal,14,0.0,0.73456,0.0,ciciot2023,1
s519081,causal,14,0.25,0.72426,0.01031,ciciot2023,1
s519081,causal,14,0.5,0.70065,0.03391,ciciot2023,1
s519081,causal,14,0.75,0.69941,0.03515,ciciot2023,1
s519081,causal,14,1.0,0.67147,0.06309,ciciot2023,1
s519081,causal,15,0.0,0.73456,0.0,ciciot2023,1
s519081,causal,15,0.25,0.67495,0.05961,ciciot2023,1
s519081,causal,15,0.5,0.65726,0.0773,ciciot2023,1
s519081,causal,15,0.75,0.65191,0.08265,ciciot2023,1
s519081,causal,15,1.0,0.65191,0.08265,ciciot2023,1
s519081,causal,16,0.0,0.73456,0.0,ciciot2023,1
s519081,causal,16,0.25,0.65466,0.0799,ciciot2023,1
s519081,causal,16,0.5,0.65458,0.07998,ciciot2023,1
s519081,causal,16,0.75,0.65463,0.07993,ciciot2023,1
s519081,causal,16,1.0,0.65463,0.07993,ciciot2023,1
s519081,causal,17,0.0,0.73456,0.0,ciciot2023,1
s519081,causal,17,0.25,0.37037,0.36419,ciciot2023,1
s519081,causal,17,0.5,0.25332,0.48124,ciciot2023,1
s519081,causal,17,0.75,0.25325,0.48131,ciciot2023,1
s519081,causal,17,1.0,0.25325,0.48131,ciciot2023,1
s519081,causal,33,0.0,0.73456,0.0,ciciot2023,1
s519081,causal,33,0.25,0.65484,0.07972,ciciot2023,1
s519081,causal,33,0.5,0.6548,0.07976,ciciot2023,1
s519081,causal,33,0.75,0.65399,0.08057,ciciot2023,1
s519081,causal,33,1.0,0.65399,0.08057,ciciot2023,1
s519081,causal,34,0.0,0.73456,0.0,ciciot2023,1
s519081,causal,34,0.25,0.17605,0.55851,ciciot2023,1
s519081,causal,34,0.5,0.17606,0.5585,ciciot2023,1
s519081,causal,34,0.75,0.17603,0.55853,ciciot2023,1
s519081,causal,34,1.0,0.17602,0.55854,ciciot2023,1
s519081,causal,37,0.0,0.73456,0.0,ciciot2023,1
s519081,causal,37,0.25,0.6653,0.06926,ciciot2023,1
s519081,causal,37,0.5,0.6653,0.06926,ciciot2023,1
s519081,causal,37,0.75,0.66528,0.06928,ciciot2023,1
s519081,causal,37,1.0,0.66528,0.06928,ciciot2023,1
s519081,causal,39,0.0,0.73456,0.0,ciciot2023,1
s519081,causal,39,0.25,0.73455,1e-05,ciciot2023,1
s519081,causal,39,0.5,0.77848,-0.04392,ciciot2023,1
s519081,causal,39,0.75,0.49913,0.23543,ciciot2023,1
s519081,causal,39,1.0,0.54548,0.18908,ciciot2023,1
s519081,non_causal,9,0.0,0.73456,0.0,ciciot2023,1
s519081,non_causal,9,0.25,0.73456,0.0,ciciot2023,1
s519081,non_causal,9,0.5,0.73456,0.0,ciciot2023,1
s519081,non_causal,9,0.75,0.73456,0.0,ciciot2023,1
s519081,non_causal,9,1.0,0.73456,0.0,ciciot2023,1
s519081,non_causal,35,0.0,0.73456,0.0,ciciot2023,1
s519081,non_causal,35,0.25,0.73457,-1e-05,ciciot2023,1
s519081,non_causal,35,0.5,0.73457,-1e-05,ciciot2023,1
s519081,non_causal,35,0.75,0.73457,-1e-05,ciciot2023,1
s519081,non_causal,35,1.0,0.73457,-1e-05,ciciot2023,1
s519081,non_causal,1,0.0,0.73456,0.0,ciciot2023,1
s519081,non_causal,1,0.25,0.79541,-0.06085,ciciot2023,1
s519081,non_causal,1,0.5,0.79534,-0.06078,ciciot2023,1
s519081,non_causal,1,0.75,0.79533,-0.06077,ciciot2023,1
s519081,non_causal,1,1.0,0.79533,-0.06077,ciciot2023,1
s752059,causal,3,0.0,0.90511,0.0,ciciot2023,1
s752059,causal,3,0.25,0.77976,0.12535,ciciot2023,1
s752059,causal,3,0.5,0.77974,0.12537,ciciot2023,1
s752059,causal,3,0.75,0.77013,0.13498,ciciot2023,1
s752059,causal,3,1.0,0.77012,0.135,ciciot2023,1
s752059,causal,4,0.0,0.90511,0.0,ciciot2023,1
s752059,causal,4,0.25,0.772,0.13311,ciciot2023,1
s752059,causal,4,0.5,0.64913,0.25598,ciciot2023,1
s752059,causal,4,0.75,0.60833,0.29678,ciciot2023,1
s752059,causal,4,1.0,0.61724,0.28787,ciciot2023,1
s752059,causal,13,0.0,0.90511,0.0,ciciot2023,1
s752059,causal,13,0.25,0.90511,0.0,ciciot2023,1
s752059,causal,13,0.5,0.90511,1e-05,ciciot2023,1
s752059,causal,13,0.75,0.83737,0.06774,ciciot2023,1
s752059,causal,13,1.0,0.78955,0.11557,ciciot2023,1
s752059,causal,15,0.0,0.90511,0.0,ciciot2023,1
s752059,causal,15,0.25,0.83623,0.06889,ciciot2023,1
s752059,causal,15,0.5,0.83619,0.06893,ciciot2023,1
s752059,causal,15,0.75,0.85284,0.05227,ciciot2023,1
s752059,causal,15,1.0,0.85284,0.05227,ciciot2023,1
s752059,causal,17,0.0,0.90511,0.0,ciciot2023,1
s752059,causal,17,0.25,0.84475,0.06037,ciciot2023,1
s752059,causal,17,0.5,0.76538,0.13974,ciciot2023,1
s752059,causal,17,0.75,0.7651,0.14002,ciciot2023,1
s752059,causal,17,1.0,0.76509,0.14002,ciciot2023,1
s752059,causal,30,0.0,0.90511,0.0,ciciot2023,1
s752059,causal,30,0.25,0.63149,0.27362,ciciot2023,1
s752059,causal,30,0.5,0.63126,0.27385,ciciot2023,1
s752059,causal,30,0.75,0.63126,0.27385,ciciot2023,1
s752059,causal,30,1.0,0.63125,0.27387,ciciot2023,1
s752059,causal,34,0.0,0.90511,0.0,ciciot2023,1
s752059,causal,34,0.25,0.19189,0.71322,ciciot2023,1
s752059,causal,34,0.5,0.19189,0.71322,ciciot2023,1
s752059,causal,34,0.75,0.19187,0.71324,ciciot2023,1
s752059,causal,34,1.0,0.19186,0.71326,ciciot2023,1
s752059,causal,39,0.0,0.90511,0.0,ciciot2023,1
s752059,causal,39,0.25,0.91179,-0.00668,ciciot2023,1
s752059,causal,39,0.5,0.85516,0.04995,ciciot2023,1
s752059,causal,39,0.75,0.74956,0.15555,ciciot2023,1
s752059,causal,39,1.0,0.81025,0.09486,ciciot2023,1
s752059,non_causal,9,0.0,0.90511,0.0,ciciot2023,1
s752059,non_causal,9,0.25,0.90511,0.0,ciciot2023,1
s752059,non_causal,9,0.5,0.90511,0.0,ciciot2023,1
s752059,non_causal,9,0.75,0.90511,0.0,ciciot2023,1
s752059,non_causal,9,1.0,0.90511,0.0,ciciot2023,1
s752059,non_causal,35,0.0,0.90511,0.0,ciciot2023,1
s752059,non_causal,35,0.25,0.90512,-1e-05,ciciot2023,1
s752059,non_causal,35,0.5,0.90512,-1e-05,ciciot2023,1
s752059,non_causal,35,0.75,0.90512,-1e-05,ciciot2023,1
s752059,non_causal,35,1.0,0.90512,-1e-05,ciciot2023,1
s752059,non_causal,16,0.0,0.90511,0.0,ciciot2023,1
s752059,non_causal,16,0.25,0.90697,-0.00186,ciciot2023,1
s752059,non_causal,16,0.5,0.9069,-0.00178,ciciot2023,1
s752059,non_causal,16,0.75,0.90694,-0.00182,ciciot2023,1
s752059,non_causal,16,1.0,0.90694,-0.00182,ciciot2023,1
s1343219,causal,3,0.0,0.78961,0.0,ciciot2023,1
s1343219,causal,3,0.25,0.42217,0.36744,ciciot2023,1
s1343219,causal,3,0.5,0.42214,0.36747,ciciot2023,1
s1343219,causal,3,0.75,0.44102,0.3486,ciciot2023,1
s1343219,causal,3,1.0,0.44101,0.34861,ciciot2023,1
s1343219,causal,4,0.0,0.78961,0.0,ciciot2023,1
s1343219,causal,4,0.25,0.78407,0.00554,ciciot2023,1
s1343219,causal,4,0.5,0.80311,-0.01349,ciciot2023,1
s1343219,causal,4,0.75,0.68849,0.10112,ciciot2023,1
s1343219,causal,4,1.0,0.65589,0.13372,ciciot2023,1
s1343219,causal,15,0.0,0.78961,0.0,ciciot2023,1
s1343219,causal,15,0.25,0.74333,0.04629,ciciot2023,1
s1343219,causal,15,0.5,0.72785,0.06176,ciciot2023,1
s1343219,causal,15,0.75,0.71351,0.0761,ciciot2023,1
s1343219,causal,15,1.0,0.71351,0.07611,ciciot2023,1
s1343219,causal,17,0.0,0.78961,0.0,ciciot2023,1
s1343219,causal,17,0.25,0.67712,0.11249,ciciot2023,1
s1343219,causal,17,0.5,0.5479,0.24172,ciciot2023,1
s1343219,causal,17,0.75,0.54764,0.24197,ciciot2023,1
s1343219,causal,17,1.0,0.54764,0.24197,ciciot2023,1
s1343219,causal,30,0.0,0.78961,0.0,ciciot2023,1
s1343219,causal,30,0.25,0.68905,0.10056,ciciot2023,1
s1343219,causal,30,0.5,0.68892,0.10069,ciciot2023,1
s1343219,causal,30,0.75,0.68892,0.10069,ciciot2023,1
s1343219,causal,30,1.0,0.68891,0.1007,ciciot2023,1
s1343219,causal,33,0.0,0.78961,0.0,ciciot2023,1
s1343219,causal,33,0.25,0.60753,0.18208,ciciot2023,1
s1343219,causal,33,0.5,0.6075,0.18211,ciciot2023,1
s1343219,causal,33,0.75,0.60677,0.18284,ciciot2023,1
s1343219,causal,33,1.0,0.60677,0.18284,ciciot2023,1
s1343219,causal,34,0.0,0.78961,0.0,ciciot2023,1
s1343219,causal,34,0.25,0.19248,0.59713,ciciot2023,1
s1343219,causal,34,0.5,0.19249,0.59713,ciciot2023,1
s1343219,causal,34,0.75,0.19247,0.59715,ciciot2023,1
s1343219,causal,34,1.0,0.19245,0.59716,ciciot2023,1
s1343219,causal,39,0.0,0.78961,0.0,ciciot2023,1
s1343219,causal,39,0.25,0.7896,1e-05,ciciot2023,1
s1343219,causal,39,0.5,0.81724,-0.02763,ciciot2023,1
s1343219,causal,39,0.75,0.45978,0.32983,ciciot2023,1
s1343219,causal,39,1.0,0.50567,0.28395,ciciot2023,1
s1343219,non_causal,11,0.0,0.78961,0.0,ciciot2023,1
s1343219,non_causal,11,0.25,0.78961,0.0,ciciot2023,1
s1343219,non_causal,11,0.5,0.78961,0.0,ciciot2023,1
s1343219,non_causal,11,0.75,0.78961,0.0,ciciot2023,1
s1343219,non_causal,11,1.0,0.78961,0.0,ciciot2023,1
s1343219,non_causal,10,0.0,0.78961,0.0,ciciot2023,1
s1343219,non_causal,10,0.25,0.78961,0.0,ciciot2023,1
s1343219,non_causal,10,0.5,0.78961,0.0,ciciot2023,1
s1343219,non_causal,10,0.75,0.78961,0.0,ciciot2023,1
s1343219,non_causal,10,1.0,0.78961,0.0,ciciot2023,1
s1343219,non_causal,27,0.0,0.78961,0.0,ciciot2023,1
s1343219,non_causal,27,0.25,0.78961,0.0,ciciot2023,1
s1343219,non_causal,27,0.5,0.78961,0.0,ciciot2023,1
