sample_id,feature_kind,feature_idx,ablation_frac,detect_prob,detect_drop,dataset,seed
s703422,causal,15,0.25,0.20928,0.54014,ciciomt2024,1
s703422,causal,15,0.5,0.20925,0.54017,ciciomt2024,1
s703422,causal,15,0.75,0.20927,0.54014,ciciomt2024,1
s703422,causal,15,1.0,0.20927,0.54014,ciciomt2024,1
s703422,causal,26,0.0,0.74941,0.0,ciciomt2024,1
s703422,causal,26,0.25,0.74941,0.0,ciciomt2024,1
s703422,causal,26,0.5,0.75564,-0.00623,ciciomt2024,1
s703422,causal,26,0.75,0.75564,-0.00623,ciciomt2024,1
s703422,causal,26,1.0,0.39535,0.35406,ciciomt2024,1
s703422,causal,31,0.0,0.74941,0.0,ciciomt2024,1
s703422,causal,31,0.25,0.70971,0.0397,ciciomt2024,1
s703422,causal,31,0.5,0.71883,0.03058,ciciomt2024,1
s703422,causal,31,0.75,0.6766,0.07282,ciciomt2024,1
s703422,causal,31,1.0,0.6766,0.07282,ciciomt2024,1
s703422,causal,33,0.0,0.74941,0.0,ciciomt2024,1
s703422,causal,33,0.25,0.37214,0.37727,ciciomt2024,1
s703422,causal,33,0.5,0.37214,0.37728,ciciomt2024,1
s703422,causal,33,0.75,0.37214,0.37728,ciciomt2024,1
s703422,causal,33,1.0,0.41818,0.33124,ciciomt2024,1
s703422,causal,35,0.0,0.74941,0.0,ciciomt2024,1
s703422,causal,35,0.25,0.39795,0.35147,ciciomt2024,1
s703422,causal,35,0.5,0.44153,0.30789,ciciomt2024,1
s703422,causal,35,0.75,0.44153,0.30789,ciciomt2024,1
s703422,causal,35,1.0,0.44153,0.30789,ciciomt2024,1
s703422,causal,38,0.0,0.74941,0.0,ciciomt2024,1
s703422,causal,38,0.25,0.7645,-0.01508,ciciomt2024,1
s703422,causal,38,0.5,0.63546,0.11395,ciciomt2024,1
s703422,causal,38,0.75,0.63547,0.11395,ciciomt2024,1
s703422,causal,38,1.0,0.63547,0.11395,ciciomt2024,1
s703422,causal,40,0.0,0.74941,0.0,ciciomt2024,1
s703422,causal,40,0.25,0.60507,0.14434,ciciomt2024,1
s703422,causal,40,0.5,0.57994,0.16948,ciciomt2024,1
s703422,causal,40,0.75,0.57994,0.16948,ciciomt2024,1
s703422,causal,40,1.0,0.57994,0.16948,ciciomt2024,1
s703422,causal,41,0.0,0.74941,0.0,ciciomt2024,1
s703422,causal,41,0.25,0.73391,0.01551,ciciomt2024,1
s703422,causal,41,0.5,0.547,0.20241,ciciomt2024,1
s703422,causal,41,0.75,0.77852,-0.02911,ciciomt2024,1
s703422,causal,41,1.0,0.55203,0.19739,ciciomt2024,1
s703422,non_causal,5,0.0,0.74941,0.0,ciciomt2024,1
s703422,non_causal,5,0.25,0.74941,0.0,ciciomt2024,1
s703422,non_causal,5,0.5,0.74941,0.0,ciciomt2024,1
s703422,non_causal,5,0.75,0.74941,0.0,ciciomt2024,1
s703422,non_causal,5,1.0,0.74941,0.0,ciciomt2024,1
s703422,non_causal,36,0.0,0.74941,0.0,ciciomt2024,1
s703422,non_causal,36,0.25,0.8923,-0.14288,ciciomt2024,1
s703422,non_causal,36,0.5,0.82607,-0.07665,ciciomt2024,1
s703422,non_causal,36,0.75,0.86007,-0.11065,ciciomt2024,1
s703422,non_causal,36,1.0,0.86007,-0.11065,ciciomt2024,1
s703422,non_causal,23,0.0,0.74941,0.0,ciciomt2024,1
s703422,non_causal,23,0.25,0.75024,-0.00083,ciciomt2024,1
s703422,non_causal,23,0.5,0.75024,-0.00082,ciciomt2024,1
s703422,non_causal,23,0.75,0.75022,-0.0008,ciciomt2024,1
s703422,non_causal,23,1.0,0.70514,0.04427,ciciomt2024,1
s691962,causal,0,0.0,0.87668,0.0,ciciomt2024,1
s691962,causal,0,0.25,0.02574,0.85094,ciciomt2024,1
s691962,causal,0,0.5,0.03335,0.84333,ciciomt2024,1
s691962,causal,0,0.75,0.03335,0.84333,ciciomt2024,1
s691962,causal,0,1.0,0.03335,0.84333,ciciomt2024,1
s691962,causal,3,0.0,0.87668,0.0,ciciomt2024,1
s691962,causal,3,0.25,0.93009,-0.05341,ciciomt2024,1
s691962,causal,3,0.5,0.65467,0.22201,ciciomt2024,1
s691962,causal,3,0.75,0.05518,0.8215,ciciomt2024,1
s691962,causal,3,1.0,0.05365,0.82302,ciciomt2024,1
s691962,causal,15,0.0,0.87668,0.0,ciciomt2024,1
s691962,causal,15,0.25,0.35236,0.52432,ciciomt2024,1
s691962,causal,15,0.5,0.35234,0.52434,ciciomt2024,1
s691962,causal,15,0.75,0.35238,0.5243,ciciomt2024,1
s691962,causal,15,1.0,0.35238,0.5243,ciciomt2024,1
s691962,causal,26,0.0,0.87668,0.0,ciciomt2024,1
s691962,causal,26,0.25,0.87668,0.0,ciciomt2024,1
s691962,causal,26,0.5,0.87216,0.00452,ciciomt2024,1
s691962,causal,26,0.75,0.87216,0.00452,ciciomt2024,1
s691962,causal,26,1.0,0.6058,0.27088,ciciomt2024,1
s691962,causal,35,0.0,0.87668,0.0,ciciomt2024,1
s691962,causal,35,0.25,0.81568,0.061,ciciomt2024,1
s691962,causal,35,0.5,0.82112,0.05556,ciciomt2024,1
s691962,causal,35,0.75,0.82111,0.05556,ciciomt2024,1
s691962,causal,35,1.0,0.82111,0.05557,ciciomt2024,1
s691962,causal,38,0.0,0.87668,0.0,ciciomt2024,1
s691962,causal,38,0.25,0.88508,-0.0084,ciciomt2024,1
s691962,causal,38,0.5,0.80504,0.07164,ciciomt2024,1
s691962,causal,38,0.75,0.80504,0.07164,ciciomt2024,1
s691962,causal,38,1.0,0.80504,0.07164,ciciomt2024,1
s691962,non_causal,40,0.0,0.87668,0.0,ciciomt2024,1
s691962,non_causal,40,0.25,0.86757,0.00911,ciciomt2024,1
s691962,non_causal,40,0.5,0.85514,0.02154,ciciomt2024,1
s691962,non_causal,40,0.75,0.85514,0.02154,ciciomt2024,1
s691962,non_causal,40,1.0,0.85514,0.02154,ciciomt2024,1
s691962,non_causal,9,0.0,0.87668,0.0,ciciomt2024,1
s691962,non_causal,9,0.25,0.91302,-0.03635,ciciomt2024,1
s691962,non_causal,9,0.5,0.91302,-0.03634,ciciomt2024,1
s691962,non_causal,9,0.75,0.91295,-0.03627,ciciomt2024,1
s691962,non_causal,9,1.0,0.91294,-0.03626,ciciomt2024,1
s691962,non_causal,7,0.0,0.87668,0.0,ciciomt2024,1
s691962,non_causal,7,0.25,0.87668,0.0,ciciomt2024,1
s691962,non_causal,7,0.5,0.87668,0.0,ciciomt2024,1
s691962,non_causal,7,0.75,0.87668,0.0,ciciomt2024,1
s691962,non_causal,7,1.0,0.87668,0.0,ciciomt2024,1
s314730,causal,0,0.0,0.53273,0.0,ciciomt2024,1
s314730,causal,0,0.25,0.03256,0.50018,ciciomt2024,1
s314730,causal,0,0.5,0.03856,0.49418,ciciomt2024,1
s314730,causal,0,0.75,0.03856,0.49418,ciciomt2024,1
s314730,causal,0,1.0,0.03856,0.49418,ciciomt2024,1
s314730,causal,3,0.0,0.53273,0.0,ciciomt2024,1
s314730,causal,3,0.25,0.80187,-0.26914,ciciomt2024,1
s314730,causal,3,0.5,0.903,-0.37026,ciciomt2024,1
s314730,causal,3,0.75,0.18089,0.35184,ciciomt2024,1
s314730,causal,3,1.0,0.08961,0.44312,ciciomt2024,1
s314730,causal,13,0.0,0.53273,0.0,ciciomt2024,1
s314730,causal,13,0.25,0.42412,0.10861,ciciomt2024,1
s314730,causal,13,0.5,0.42412,0.10861,ciciomt2024,1
s314730,causal,13,0.75,0.42412,0.10861,ciciomt2024,1
s314730,causal,13,1.0,0.42415,0.10859,ciciomt2024,1
s314730,causal,15,0.0,0.53273,0.0,ciciomt2024,1
s314730,causal,15,0.25,0.11567,0.41706,ciciomt2024,1
s314730,causal,15,0.5,0.11566,0.41707,ciciomt2024,1
s314730,causal,15,0.75,0.11567,0.41706,ciciomt2024,1
s314730,causal,15,1.0,0.11567,0.41706,ciciomt2024,1
s314730,causal,26,0.0,0.53273,0.0,ciciomt2024,1
s314730,causal,26,0.25,0.53273,0.0,ciciomt2024,1
s314730,causal,26,0.5,0.54288,-0.01014,ciciomt2024,1
s314730,causal,26,0.75,0.54288,-0.01014,ciciomt2024,1
s314730,causal,26,1.0,0.19582,0.33692,ciciomt2024,1
s314730,causal,31,0.0,0.53273,0.0,ciciomt2024,1
s314730,causal,31,0.25,0.5195,0.01324,ciciomt2024,1
s314730,causal,31,0.5,0.53064,0.0021,ciciomt2024,1
s314730,causal,31,0.75,0.48055,0.05219,ciciomt2024,1
s314730,causal,31,1.0,0.48055,0.05219,ciciomt2024,1
s314730,causal,32,0.0,0.53273,0.0,ciciomt2024,1
s314730,causal,32,0.25,0.48905,0.04368,ciciomt2024,1
s314730,causal,32,0.5,0.46698,0.06576,ciciomt2024,1
s314730,causal,32,0.75,0.46696,0.06578,ciciomt2024,1
s314730,causal,32,1.0,0.46696,0.06578,ciciomt2024,1
s314730,causal,33,0.0,0.53273,0.0,ciciomt2024,1
s314730,causal,33,0.25,0.32907,0.20366,ciciomt2024,1
s314730,causal,33,0.5,0.32907,0.20367,ciciomt2024,1
s314730,causal,33,0.75,0.32907,0.20367,ciciomt2024,1
s314730,causal,33,1.0,0.33821,0.19453,ciciomt2024,1
s314730,causal,35,0.0,0.53273,0.0,ciciomt2024,1
s314730,causal,35,0.25,0.27649,0.25624,ciciomt2024,1
s314730,causal,35,0.5,0.31371,0.21903,ciciomt2024,1
s314730,causal,35,0.75,0.31371,0.21903,ciciomt2024,1
s314730,causal,35,1.0,0.31371,0.21903,ciciomt2024,1
s314730,causal,36,0.0,0.53273,0.0,ciciomt2024,1
s314730,causal,36,0.25,0.6868,-0.15406,ciciomt2024,1
s314730,causal,36,0.5,0.42952,0.10322,ciciomt2024,1
s314730,causal,36,0.75,0.45986,0.07287,ciciomt2024,1
s314730,causal,36,1.0,0.45986,0.07287,ciciomt2024,1
s314730,causal,40,0.0,0.53273,0.0,ciciomt2024,1
s314730,causal,40,0.25,0.29202,0.24071,ciciomt2024,1
s314730,causal,40,0.5,0.27097,0.26177,ciciomt2024,1
s314730,causal,40,0.75,0.27097,0.26177,ciciomt2024,1
s314730,causal,40,1.0,0.27097,0.26177,ciciomt2024,1
s314730,non_causal,30,0.0,0.53273,0.0,ciciomt2024,1
s314730,non_causal,30,0.25,0.53273,0.0,ciciomt2024,1
s314730,non_causal,30,0.5,0.53273,0.0,ciciomt2024,1
s314730,non_causal,30,0.75,0.53273,0.0,ciciomt2024,1
s314730,non_causal,30,1.0,0.53273,0.0,ciciomt2024,1
s314730,non_causal,37,0.0,0.53273,0.0,ciciomt2024,1
s314730,non_causal,37,0.25,0.53273,0.0,ciciomt2024,1
s314730,non_causal,37,0.5,0.53273,0.0,ciciomt2024,1
s314730,non_causal,37,0.75,0.53273,0.0,ciciomt2024,1
s314730,non_causal,37,1.0,0.53273,0.0,ciciomt2024,1
s314730,non_causal,11,0.0,0.53273,0.0,ciciomt2024,1
s314730,non_causal,11,0.25,0.53273,0.0,ciciomt2024,1
s314730,non_causal,11,0.5,0.53273,0.0,ciciomt2024,1
s314730,non_causal,11,0.75,0.53273,0.0,ciciomt2024,1
s314730,non_causal,11,1.0,0.53273,0.0,ciciomt2024,1
s270993,causal,0,0.0,0.5271,0.0,ciciomt2024,1
s270993,causal,0,0.25,0.07038,0.45672,ciciomt2024,1
s270993,causal,0,0.5,0.08274,0.44436,ciciomt2024,1
s270993,causal,0,0.75,0.08274,0.44436,ciciomt2024,1
s270993,causal,0,1.0,0.08274,0.44436,ciciomt2024,1
s270993,causal,3,0.0,0.5271,0.0,ciciomt2024,1
s270993,causal,3,0.25,0.80396,-0.27686,ciciomt2024,1
s270993,causal,3,0.5,0.94948,-0.42238,ciciomt2024,1
s270993,causal,3,0.75,0.33765,0.18945,ciciomt2024,1
s270993,causal,3,1.0,0.11586,0.41124,ciciomt2024,1
s270993,causal,13,0.0,0.5271,0.0,ciciomt2024,1
s270993,causal,13,0.25,0.41861,0.10849,ciciomt2024,1
s270993,causal,13,0.5,0.41861,0.10849,ciciomt2024,1
s270993,causal,13,0.75,0.41861,0.10849,ciciomt2024,1
s270993,causal,13,1.0,0.41863,0.10847,ciciomt2024,1
s270993,causal,15,0.0,0.5271,0.0,ciciomt2024,1
s270993,causal,15,0.25,0.08732,0.43978,ciciomt2024,1
s270993,causal,15,0.5,0.08731,0.43979,ciciomt2024,1
s270993,causal,15,0.75,0.08732,0.43978,ciciomt2024,1
s270993,causal,15,1.0,0.08732,0.43978,ciciomt2024,1
s270993,causal,26,0.0,0.5271,0.0,ciciomt2024,1
s270993,causal,26,0.25,0.5271,0.0,ciciomt2024,1
s270993,causal,26,0.5,0.58442,-0.05732,ciciomt2024,1
s270993,causal,26,0.75,0.58442,-0.05732,ciciomt2024,1
s270993,causal,26,1.0,0.19228,0.33482,ciciomt2024,1
s270993,causal,31,0.0,0.5271,0.0,ciciomt2024,1
s270993,causal,31,0.25,0.49027,0.03682,ciciomt2024,1
s270993,causal,31,0.5,0.50144,0.02566,ciciomt2024,1
s270993,causal,31,0.75,0.45146,0.07564,ciciomt2024,1
s270993,causal,31,1.0,0.45146,0.07564,ciciomt2024,1
s270993,causal,32,0.0,0.5271,0.0,ciciomt2024,1
s270993,causal,32,0.25,0.47692,0.05018,ciciomt2024,1
s270993,causal,32,0.5,0.4549,0.0722,ciciomt2024,1
s270993,causal,32,0.75,0.45488,0.07222,ciciomt2024,1
s270993,causal,32,1.0,0.45488,0.07222,ciciomt2024,1
s270993,causal,33,0.0,0.5271,0.0,ciciomt2024,1
s270993,causal,33,0.25,0.26007,0.26703,ciciomt2024,1
s270993,causal,33,0.5,0.26007,0.26703,ciciomt2024,1
s270993,causal,33,0.75,0.26007,0.26703,ciciomt2024,1
s270993,causal,33,1.0,0.26806,0.25904,ciciomt2024,1
s270993,causal,35,0.0,0.5271,0.0,ciciomt2024,1
s270993,causal,35,0.25,0.24826,0.27884,ciciomt2024,1
s270993,causal,35,0.5,0.28316,0.24394,ciciomt2024,1
s270993,causal,35,0.75,0.28316,0.24394,ciciomt2024,1
s270993,causal,35,1.0,0.28316,0.24394,ciciomt2024,1
s270993,causal,40,0.0,0.5271,0.0,ciciomt2024,1
s270993,causal,40,0.25,0.26802,0.25908,ciciomt2024,1
s270993,causal,40,0.5,0.24809,0.279,ciciomt2024,1
s270993,causal,40,0.75,0.24809,0.279,ciciomt2024,1
s270993,causal,40,1.0,0.24809,0.279,ciciomt2024,1
s270993,non_causal,16,0.0,0.5271,0.0,ciciomt2024,1
s270993,non_causal,16,0.25,0.5271,0.0,ciciomt2024,1
s270993,non_causal,16,0.5,0.5271,0.0,ciciomt2024,1
s270993,non_causal,16,0.75,0.52709,0.0,ciciomt2024,1
s270993,non_causal,16,1.0,0.52709,0.0,ciciomt2024,1
s270993,non_causal,28,0.0,0.5271,0.0,ciciomt2024,1
s270993,non_causal,28,0.25,0.5271,0.0,ciciomt2024,1
s270993,non_causal,28,0.5,0.5271,0.0,ciciomt2024,1
s270993,non_causal,28,0.75,0.5271,0.0,ciciomt2024,1
s270993,non_causal,28,1.0,0.5271,0.0,ciciomt2024,1
s270993,non_causal,23,0.0,0.5271,0.0,ciciomt2024,1
s270993,non_causal,23,0.25,0.52821,-0.00111,ciciomt2024,1
s270993,non_causal,23,0.5,0.52821,-0.00111,ciciomt2024,1
s270993,non_causal,23,0.75,0.5282,-0.0011,ciciomt2024,1
s270993,non_causal,23,1.0,0.49042,0.03667,ciciomt2024,1
s602463,causal,0,0.0,0.73065,0.0,ciciomt2024,1
s602463,causal,0,0.25,0.03082,0.69983,ciciomt2024,1
s602463,causal,0,0.5,0.03987,0.69078,ciciomt2024,1
s602463,causal,0,0.75,0.03987,0.69078,ciciomt2024,1
s602463,causal,0,1.0,0.03987,0.69078,ciciomt2024,1
s602463,causal,1,0.0,0.73065,0.0,ciciomt2024,1
s602463,causal,1,0.25,0.43255,0.2981,ciciomt2024,1
s602463,causal,1,0.5,0.43255,0.2981,ciciomt2024,1
s602463,causal,1,0.75,0.48025,0.2504,ciciomt2024,1
s602463,causal,1,1.0,0.48025,0.2504,ciciomt2024,1
s602463,causal,3,0.0,0.73065,0.0,ciciomt2024,1
s602463,causal,3,0.25,0.34365,0.387,ciciomt2024,1
s602463,causal,3,0.5,0.10446,0.62619,ciciomt2024,1
s602463,causal,3,0.75,0.04958,0.68107,ciciomt2024,1
s602463,causal,3,1.0,0.1209,0.60975,ciciomt2024,1
s602463,causal,13,0.0,0.73065,0.0,ciciomt2024,1
s602463,causal,13,0.25,0.661,0.06965,ciciomt2024,1
s602463,causal,13,0.5,0.661,0.06965,ciciomt2024,1
s602463,causal,13,0.75,0.661,0.06965,ciciomt2024,1
s602463,causal,13,1.0,0.66102,0.06963,ciciomt2024,1
s602463,causal,15,0.0,0.73065,0.0,ciciomt2024,1
s602463,causal,15,0.25,0.19171,0.53894,ciciomt2024,1
s602463,causal,15,0.5,0.1917,0.53895,ciciomt2024,1
s602463,causal,15,0.75,0.19171,0.53894,ciciomt2024,1
s602463,causal,15,1.0,0.19171,0.53894,ciciomt2024,1
s602463,causal,26,0.0,0.73065,0.0,ciciomt2024,1
s602463,causal,26,0.25,0.73065,0.0,ciciomt2024,1
s602463,causal,26,0.5,0.73301,-0.00236,ciciomt2024,1
s602463,causal,26,0.75,0.73301,-0.00236,ciciomt2024,1
s602463,causal,26,1.0,0.36584,0.36481,ciciomt2024,1
s602463,causal,41,0.0,0.73065,0.0,ciciomt2024,1
s602463,causal,41,0.25,0.67916,0.05149,ciciomt2024,1
s602463,causal,41,0.5,0.67011,0.06054,ciciomt2024,1
s602463,causal,41,0.75,0.75732,-0.02667,ciciomt2024,1
s602463,causal,41,1.0,0.64456,0.08609,ciciomt2024,1
s602463,non_causal,18,0.0,0.73065,0.0,ciciomt2024,1
s602463,non_causal,18,0.25,0.73065,0.0,ciciomt2024,1
s602463,non_causal,18,0.5,0.73065,0.0,ciciomt2024,1
s602463,non_causal,18,0.75,0.73065,0.0,ciciomt2024,1
s602463,non_causal,18,1.0,0.73065,0.0,ciciomt2024,1
s602463,non_causal,27,0.0,0.73065,0.0,ciciomt2024,1
s602463,non_causal,27,0.25,0.73065,0.0,ciciomt2024,1
s602463,non_causal,27,0.5,0.73065,0.0,ciciomt2024,1
s602463,non_causal,27,0.75,0.73065,0.0,ciciomt2024,1
s602463,non_causal,27,1.0,0.73065,0.0,ciciomt2024,1
s602463,non_causal,30,0.0,0.73065,0.0,ciciomt2024,1
s602463,non_causal,30,0.25,0.73065,0.0,ciciomt2024,1
s602463,non_causal,30,0.5,0.73065,0.0,ciciomt2024,1
s602463,non_causal,30,0.75,0.73065,0.0,ciciomt2024,1
s602463,non_causal,30,1.0,0.73065,0.0,ciciomt2024,1
s670678,causal,0,0.0,0.67285,0.0,ciciomt2024,1
s670678,causal,0,0.25,0.02311,0.64974,ciciomt2024,1
s670678,causal,0,0.5,0.02997,0.64289,ciciomt2024,1
s670678,causal,0,0.75,0.02997,0.64289,ciciomt2024,1
s670678,causal,0,1.0,0.02997,0.64289,ciciomt2024,1
s670678,causal,3,0.0,0.67285,0.0,ciciomt2024,1
s670678,causal,3,0.25,0.93737,-0.26451,ciciomt2024,1
s670678,causal,3,0.5,0.88443,-0.21157,ciciomt2024,1
s670678,causal,3,0.75,0.06971,0.60314,ciciomt2024,1
s670678,causal,3,1.0,0.17278,0.50008,ciciomt2024,1
s670678,causal,15,0.0,0.67285,0.0,ciciomt2024,1
s670678,causal,15,0.25,0.14294,0.52991,ciciomt2024,1
s670678,causal,15,0.5,0.14293,0.52992,ciciomt2024,1
s670678,causal,15,0.75,0.14295,0.52991,ciciomt2024,1
s670678,causal,15,1.0,0.14295,0.52991,ciciomt2024,1
s670678,causal,26,0.0,0.67285,0.0,ciciomt2024,1
s670678,causal,26,0.25,0.67285,0.0,ciciomt2024,1
s670678,causal,26,0.5,0.6469,0.02595,ciciomt2024,1
s670678,causal,26,0.75,0.6469,0.02595,ciciomt2024,1
s670678,causal,26,1.0,0.30523,0.36762,ciciomt2024,1
s670678,causal,33,0.0,0.67285,0.0,ciciomt2024,1
s670678,causal,33,0.25,0.50057,0.17228,ciciomt2024,1
s670678,causal,33,0.5,0.50056,0.17229,ciciomt2024,1
s670678,causal,33,0.75,0.50056,0.17229,ciciomt2024,1
s670678,causal,33,1.0,0.51083,0.16202,ciciomt2024,1
s670678,causal,35,0.0,0.67285,0.0,ciciomt2024,1
s670678,causal,35,0.25,0.34937,0.32348,ciciomt2024,1
s670678,causal,35,0.5,0.39109,0.28176,ciciomt2024,1
s670678,causal,35,0.75,0.39109,0.28176,ciciomt2024,1
s670678,causal,35,1.0,0.39109,0.28176,ciciomt2024,1
s670678,causal,36,0.0,0.67285,0.0,ciciomt2024,1
s670678,causal,36,0.25,0.78568,-0.11282,ciciomt2024,1
s670678,causal,36,0.5,0.55729,0.11557,ciciomt2024,1
s670678,causal,36,0.75,0.59677,0.07608,ciciomt2024,1
s670678,causal,36,1.0,0.59677,0.07608,ciciomt2024,1
s670678,causal,40,0.0,0.67285,0.0,ciciomt2024,1
s670678,causal,40,0.25,0.4544,0.21845,ciciomt2024,1
s670678,causal,40,0.5,0.42873,0.24412,ciciomt2024,1
s670678,causal,40,0.75,0.42873,0.24412,ciciomt2024,1
s670678,causal,40,1.0,0.42873,0.24412,ciciomt2024,1
s670678,non_causal,41,0.0,0.67285,0.0,ciciomt2024,1
s670678,non_causal,41,0.25,0.66065,0.01221,ciciomt2024,1
s670678,non_causal,41,0.5,0.65055,0.02231,ciciomt2024,1
s670678,non_causal,41,0.75,0.84422,-0.17137,ciciomt2024,1
s670678,non_causal,41,1.0,0.65515,0.01771,ciciomt2024,1
s670678,non_causal,11,0.0,0.67285,0.0,ciciomt2024,1
s670678,non_causal,11,0.25,0.67285,0.0,ciciomt2024,1
s670678,non_causal,11,0.5,0.67285,0.0,ciciomt2024,1
s670678,non_causal,11,0.75,0.67285,0.0,ciciomt2024,1
s670678,non_causal,11,1.0,0.67285,0.0,ciciomt2024,1
s670678,non_causal,27,0.0,0.67285,0.0,ciciomt2024,1
s670678,non_causal,27,0.25,0.67285,0.0,ciciomt2024,1
s670678,non_causal,27,0.5,0.67285,0.0,ciciomt2024,1
s670678,non_causal,27,0.75,0.67285,0.0,ciciomt2024,1
s670678,non_causal,27,1.0,0.67285,0.0,ciciomt2024,1
s584696,causal,0,0.0,0.88482,0.0,ciciomt2024,1
s584696,causal,0,0.25,0.0255,0.85932,ciciomt2024,1
s584696,causal,0,0.5,0.03304,0.85179,ciciomt2024,1
s584696,causal,0,0.75,0.03304,0.85179,ciciomt2024,1
s584696,causal,0,1.0,0.03304,0.85179,ciciomt2024,1
s584696,causal,3,0.0,0.88482,0.0,ciciomt2024,1
s584696,causal,3,0.25,0.9506,-0.06578,ciciomt2024,1
s584696,causal,3,0.5,0.71565,0.16918,ciciomt2024,1
s584696,causal,3,0.75,0.04156,0.84326,ciciomt2024,1
s584696,causal,3,1.0,0.05879,0.82603,ciciomt2024,1
s584696,causal,15,0.0,0.88482,0.0,ciciomt2024,1
s584696,causal,15,0.25,0.36784,0.51698,ciciomt2024,1
s584696,causal,15,0.5,0.36781,0.51701,ciciomt2024,1
s584696,causal,15,0.75,0.36785,0.51697,ciciomt2024,1
s584696,causal,15,1.0,0.36785,0.51697,ciciomt2024,1
s584696,causal,26,0.0,0.88482,0.0,ciciomt2024,1
s584696,causal,26,0.25,0.88482,0.0,ciciomt2024,1
s584696,causal,26,0.5,0.88604,-0.00122,ciciomt2024,1
s584696,causal,26,0.75,0.88604,-0.00122,ciciomt2024,1
s584696,causal,26,1.0,0.62416,0.26066,ciciomt2024,1
s584696,causal,35,0.0,0.88482,0.0,ciciomt2024,1
s584696,causal,35,0.25,0.82082,0.064,ciciomt2024,1
s584696,causal,35,0.5,0.82614,0.05868,ciciomt2024,1
s584696,causal,35,0.75,0.82614,0.05868,ciciomt2024,1
s584696,causal,35,1.0,0.82614,0.05869,ciciomt2024,1
s584696,causal,38,0.0,0.88482,0.0,ciciomt2024,1
s584696,causal,38,0.25,0.89276,-0.00794,ciciomt2024,1
s584696,causal,38,0.5,0.81709,0.06773,ciciomt2024,1
s584696,causal,38,0.75,0.81703,0.06779,ciciomt2024,1
s584696,causal,38,1.0,0.81703,0.06779,ciciomt2024,1
s584696,non_causal,18,0.0,0.88482,0.0,ciciomt2024,1
s584696,non_causal,18,0.25,0.88482,0.0,ciciomt2024,1
s584696,non_causal,18,0.5,0.88482,0.0,ciciomt2024,1
s584696,non_causal,18,0.75,0.88482,0.0,ciciomt2024,1
s584696,non_causal,18,1.0,0.88482,0.0,ciciomt2024,1
s584696,non_causal,33,0.0,0.88482,0.0,ciciomt2024,1
s584696,non_causal,33,0.25,0.89337,-0.00854,ciciomt2024,1
s584696,non_causal,33,0.5,0.89336,-0.00854,ciciomt2024,1
s584696,non_causal,33,0.75,0.89336,-0.00854,ciciomt2024,1
s584696,non_causal,33,1.0,0.89335,-0.00853,ciciomt2024,1
s584696,non_causal,9,0.0,0.88482,0.0,ciciomt2024,1
s584696,non_causal,9,0.25,0.92947,-0.04465,ciciomt2024,1
s584696,non_causal,9,0.5,0.92947,-0.04465,ciciomt2024,1
s584696,non_causal,9,0.75,0.92941,-0.04458,ciciomt2024,1
s584696,non_causal,9,1.0,0.9294,-0.04458,ciciomt2024,1
s657686,causal,0,0.0,0.86468,0.0,ciciomt2024,1
s657686,causal,0,0.25,0.0255,0.83918,ciciomt2024,1
s657686,causal,0,0.5,0.03304,0.83164,ciciomt2024,1
s657686,causal,0,0.75,0.03304,0.83164,ciciomt2024,1
s657686,causal,0,1.0,0.03304,0.83164,ciciomt2024,1
s657686,causal,3,0.0,0.86468,0.0,ciciomt2024,1
s657686,causal,3,0.25,0.93343,-0.06875,ciciomt2024,1
s657686,causal,3,0.5,0.70656,0.15812,ciciomt2024,1
s657686,causal,3,0.75,0.02825,0.83643,ciciomt2024,1
s657686,causal,3,1.0,0.12396,0.74072,ciciomt2024,1
s657686,causal,8,0.0,0.86468,0.0,ciciomt2024,1
s657686,causal,8,0.25,0.80596,0.05872,ciciomt2024,1
s657686,causal,8,0.5,0.80594,0.05873,ciciomt2024,1
s657686,causal,8,0.75,0.80593,0.05874,ciciomt2024,1
s657686,causal,8,1.0,0.80592,0.05876,ciciomt2024,1
s657686,causal,15,0.0,0.86468,0.0,ciciomt2024,1
s657686,causal,15,0.25,0.37462,0.49006,ciciomt2024,1
s657686,causal,15,0.5,0.37459,0.49008,ciciomt2024,1
s657686,causal,15,0.75,0.37463,0.49005,ciciomt2024,1
s657686,causal,15,1.0,0.37463,0.49005,ciciomt2024,1
s657686,causal,26,0.0,0.86468,0.0,ciciomt2024,1
s657686,causal,26,0.25,0.86468,0.0,ciciomt2024,1
s657686,causal,26,0.5,0.87184,-0.00716,ciciomt2024,1
s657686,causal,26,0.75,0.87184,-0.00716,ciciomt2024,1
s657686,causal,26,1.0,0.58004,0.28464,ciciomt2024,1
s657686,causal,35,0.0,0.86468,0.0,ciciomt2024,1
s657686,causal,35,0.25,0.79894,0.06573,ciciomt2024,1
s657686,causal,35,0.5,0.80475,0.05993,ciciomt2024,1
s657686,causal,35,0.75,0.80475,0.05993,ciciomt2024,1
s657686,causal,35,1.0,0.80475,0.05993,ciciomt2024,1
s657686,non_causal,1,0.0,0.86468,0.0,ciciomt2024,1
s657686,non_causal,1,0.25,0.84837,0.0163,ciciomt2024,1
s657686,non_causal,1,0.5,0.84837,0.0163,ciciomt2024,1
s657686,non_causal,1,0.75,0.87366,-0.00899,ciciomt2024,1
s657686,non_causal,1,1.0,0.87366,-0.00898,ciciomt2024,1
