sample_id,feature_kind,feature_idx,ablation_frac,detect_prob,detect_drop,dataset,seed
s135482,causal,40,0.0,0.99973,0.0,fiveg_nidd,0
s135482,causal,40,0.25,0.98975,0.00998,fiveg_nidd,0
s135482,causal,40,0.5,0.63062,0.36911,fiveg_nidd,0
s135482,causal,40,0.75,0.63062,0.36911,fiveg_nidd,0
s135482,causal,40,1.0,0.63062,0.36911,fiveg_nidd,0
s135482,non_causal,39,0.0,0.99973,0.0,fiveg_nidd,0
s135482,non_causal,39,0.25,0.99974,-1e-05,fiveg_nidd,0
s135482,non_causal,39,0.5,0.99973,-0.0,fiveg_nidd,0
s135482,non_causal,39,0.75,0.99981,-8e-05,fiveg_nidd,0
s135482,non_causal,39,1.0,0.99986,-0.00013,fiveg_nidd,0
s135482,non_causal,15,0.0,0.99973,0.0,fiveg_nidd,0
s135482,non_causal,15,0.25,0.99977,-4e-05,fiveg_nidd,0
s135482,non_causal,15,0.5,0.99977,-4e-05,fiveg_nidd,0
s135482,non_causal,15,0.75,0.99977,-4e-05,fiveg_nidd,0
s135482,non_causal,15,1.0,0.99977,-4e-05,fiveg_nidd,0
s135482,non_causal,14,0.0,0.99973,0.0,fiveg_nidd,0
s135482,non_causal,14,0.25,0.99969,4e-05,fiveg_nidd,0
s135482,non_causal,14,0.5,0.99969,4e-05,fiveg_nidd,0
s135482,non_causal,14,0.75,0.99969,4e-05,fiveg_nidd,0
s135482,non_causal,14,1.0,0.99969,4e-05,fiveg_nidd,0
s324030,causal,8,0.0,0.99997,0.0,fiveg_nidd,0
s324030,causal,8,0.25,0.88945,0.11051,fiveg_nidd,0
s324030,causal,8,0.5,0.88945,0.11051,fiveg_nidd,0
s324030,causal,8,0.75,0.88945,0.11051,fiveg_nidd,0
s324030,causal,8,1.0,0.88945,0.11051,fiveg_nidd,0
s324030,causal,32,0.0,0.99997,0.0,fiveg_nidd,0
s324030,causal,32,0.25,0.14951,0.85046,fiveg_nidd,0
s324030,causal,32,0.5,0.14951,0.85046,fiveg_nidd,0
s324030,causal,32,0.75,0.14951,0.85046,fiveg_nidd,0
s324030,causal,32,1.0,0.14951,0.85046,fiveg_nidd,0
s324030,non_causal,24,0.0,0.99997,0.0,fiveg_nidd,0
s324030,non_causal,24,0.25,0.99997,0.0,fiveg_nidd,0
s324030,non_causal,24,0.5,0.99997,0.0,fiveg_nidd,0
s324030,non_causal,24,0.75,0.99997,0.0,fiveg_nidd,0
s324030,non_causal,24,1.0,0.99997,0.0,fiveg_nidd,0
s324030,non_causal,15,0.0,0.99997,0.0,fiveg_nidd,0
s324030,non_causal,15,0.25,0.99996,1e-05,fiveg_nidd,0
s324030,non_causal,15,0.5,0.99995,1e-05,fiveg_nidd,0
s324030,non_causal,15,0.75,0.99995,1e-05,fiveg_nidd,0
s324030,non_causal,15,1.0,0.99995,1e-05,fiveg_nidd,0
s324030,non_causal,17,0.0,0.99997,0.0,fiveg_nidd,0
s324030,non_causal,17,0.25,0.99996,0.0,fiveg_nidd,0
s324030,non_causal,17,0.5,0.99996,0.0,fiveg_nidd,0
s324030,non_causal,17,0.75,0.99996,0.0,fiveg_nidd,0
s324030,non_causal,17,1.0,0.99996,0.0,fiveg_nidd,0
s293500,causal,8,0.0,0.98586,0.0,fiveg_nidd,0
s293500,causal,8,0.25,0.7567,0.22916,fiveg_nidd,0
s293500,causal,8,0.5,0.7567,0.22916,fiveg_nidd,0
s293500,causal,8,0.75,0.7567,0.22916,fiveg_nidd,0
s293500,causal,8,1.0,0.7567,0.22916,fiveg_nidd,0
s293500,causal,29,0.0,0.98586,0.0,fiveg_nidd,0
s293500,causal,29,0.25,0.98049,0.00537,fiveg_nidd,0
s293500,causal,29,0.5,0.50169,0.48417,fiveg_nidd,0
s293500,causal,29,0.75,0.59215,0.39372,fiveg_nidd,0
s293500,causal,29,1.0,0.59215,0.39372,fiveg_nidd,0
s293500,causal,30,0.0,0.98586,0.0,fiveg_nidd,0
s293500,causal,30,0.25,0.71056,0.27531,fiveg_nidd,0
s293500,causal,30,0.5,0.71056,0.27531,fiveg_nidd,0
s293500,causal,30,0.75,0.71056,0.27531,fiveg_nidd,0
s293500,causal,30,1.0,0.71056,0.27531,fiveg_nidd,0
s293500,causal,31,0.0,0.98586,0.0,fiveg_nidd,0
s293500,causal,31,0.25,0.92551,0.06035,fiveg_nidd,0
s293500,causal,31,0.5,0.92551,0.06035,fiveg_nidd,0
s293500,causal,31,0.75,0.92551,0.06035,fiveg_nidd,0
s293500,causal,31,1.0,0.92551,0.06035,fiveg_nidd,0
s293500,causal,32,0.0,0.98586,0.0,fiveg_nidd,0
s293500,causal,32,0.25,0.07671,0.90916,fiveg_nidd,0
s293500,causal,32,0.5,0.07671,0.90916,fiveg_nidd,0
s293500,causal,32,0.75,0.07671,0.90916,fiveg_nidd,0
s293500,causal,32,1.0,0.07671,0.90916,fiveg_nidd,0
s293500,causal,40,0.0,0.98586,0.0,fiveg_nidd,0
s293500,causal,40,0.25,0.95645,0.02941,fiveg_nidd,0
s293500,causal,40,0.5,0.46584,0.52003,fiveg_nidd,0
s293500,causal,40,0.75,0.02792,0.95795,fiveg_nidd,0
s293500,causal,40,1.0,0.02792,0.95795,fiveg_nidd,0
s293500,non_causal,6,0.0,0.98586,0.0,fiveg_nidd,0
s293500,non_causal,6,0.25,0.98586,0.0,fiveg_nidd,0
s293500,non_causal,6,0.5,0.98586,0.0,fiveg_nidd,0
s293500,non_causal,6,0.75,0.98586,0.0,fiveg_nidd,0
s293500,non_causal,6,1.0,0.98586,0.0,fiveg_nidd,0
s293500,non_causal,1,0.0,0.98586,0.0,fiveg_nidd,0
s293500,non_causal,1,0.25,0.98586,0.0,fiveg_nidd,0
s293500,non_causal,1,0.5,0.98586,0.0,fiveg_nidd,0
s293500,non_causal,1,0.75,0.98586,0.0,fiveg_nidd,0
s293500,non_causal,1,1.0,0.98586,0.0,fiveg_nidd,0
s293500,non_causal,9,0.0,0.98586,0.0,fiveg_nidd,0
s293500,non_causal,9,0.25,0.96975,0.01612,fiveg_nidd,0
s293500,non_causal,9,0.5,0.96975,0.01612,fiveg_nidd,0
s293500,non_causal,9,0.75,0.96975,0.01612,fiveg_nidd,0
s293500,non_causal,9,1.0,0.96975,0.01612,fiveg_nidd,0
s303750,causal,8,0.0,0.99996,0.0,fiveg_nidd,0
s303750,causal,8,0.25,0.92122,0.07874,fiveg_nidd,0
s303750,causal,8,0.5,0.92122,0.07874,fiveg_nidd,0
s303750,causal,8,0.75,0.92122,0.07874,fiveg_nidd,0
s303750,causal,8,1.0,0.92122,0.07874,fiveg_nidd,0
s303750,causal,32,0.0,0.99996,0.0,fiveg_nidd,0
s303750,causal,32,0.25,0.08391,0.91605,fiveg_nidd,0
s303750,causal,32,0.5,0.08391,0.91605,fiveg_nidd,0
s303750,causal,32,0.75,0.08391,0.91605,fiveg_nidd,0
s303750,causal,32,1.0,0.08391,0.91605,fiveg_nidd,0
s303750,non_causal,26,0.0,0.99996,0.0,fiveg_nidd,0
s303750,non_causal,26,0.25,0.99996,0.0,fiveg_nidd,0
s303750,non_causal,26,0.5,0.99996,0.0,fiveg_nidd,0
s303750,non_causal,26,0.75,0.99996,0.0,fiveg_nidd,0
s303750,non_causal,26,1.0,0.99996,0.0,fiveg_nidd,0
s303750,non_causal,5,0.0,0.99996,0.0,fiveg_nidd,0
s303750,non_causal,5,0.25,0.99996,0.0,fiveg_nidd,0
s303750,non_causal,5,0.5,0.99996,0.0,fiveg_nidd,0
s303750,non_causal,5,0.75,0.99996,0.0,fiveg_nidd,0
s303750,non_causal,5,1.0,0.99996,0.0,fiveg_nidd,0
s303750,non_causal,15,0.0,0.99996,0.0,fiveg_nidd,0
s303750,non_causal,15,0.25,0.99996,0.0,fiveg_nidd,0
s303750,non_causal,15,0.5,0.99996,0.0,fiveg_nidd,0
s303750,non_causal,15,0.75,0.99996,0.0,fiveg_nidd,0
s303750,non_causal,15,1.0,0.99996,0.0,fiveg_nidd,0
s316302,causal,32,0.0,0.99991,0.0,fiveg_nidd,0
s316302,causal,32,0.25,0.0001,0.99981,fiveg_nidd,0
s316302,causal,32,0.5,0.0001,0.99981,fiveg_nidd,0
s316302,causal,32,0.75,0.0001,0.99981,fiveg_nidd,0
s316302,causal,32,1.0,0.0001,0.99981,fiveg_nidd,0
s316302,non_causal,13,0.0,0.99991,0.0,fiveg_nidd,0
s316302,non_causal,13,0.25,0.99991,0.0,fiveg_nidd,0
s316302,non_causal,13,0.5,0.9999,1e-05,fiveg_nidd,0
s316302,non_causal,13,0.75,0.9999,1e-05,fiveg_nidd,0
s316302,non_causal,13,1.0,0.9999,1e-05,fiveg_nidd,0
s316302,non_causal,9,0.0,0.99991,0.0,fiveg_nidd,0
s316302,non_causal,9,0.25,0.99975,0.00016,fiveg_nidd,0
s316302,non_causal,9,0.5,0.99975,0.00016,fiveg_nidd,0
s316302,non_causal,9,0.75,0.99975,0.00016,fiveg_nidd,0
s316302,non_causal,9,1.0,0.99975,0.00016,fiveg_nidd,0
s316302,non_causal,20,0.0,0.99991,0.0,fiveg_nidd,0
s316302,non_causal,20,0.25,0.99991,0.0,fiveg_nidd,0
s316302,non_causal,20,0.5,0.99991,0.0,fiveg_nidd,0
s316302,non_causal,20,0.75,0.99991,0.0,fiveg_nidd,0
s316302,non_causal,20,1.0,0.99991,0.0,fiveg_nidd,0
s293495,causal,8,0.0,0.96863,0.0,fiveg_nidd,0
s293495,causal,8,0.25,0.58479,0.38384,fiveg_nidd,0
s293495,causal,8,0.5,0.58479,0.38384,fiveg_nidd,0
s293495,causal,8,0.75,0.58479,0.38384,fiveg_nidd,0
s293495,causal,8,1.0,0.58479,0.38384,fiveg_nidd,0
s293495,causal,29,0.0,0.96863,0.0,fiveg_nidd,0
s293495,causal,29,0.25,0.95554,0.0131,fiveg_nidd,0
s293495,causal,29,0.5,0.38778,0.58085,fiveg_nidd,0
s293495,causal,29,0.75,0.47632,0.49232,fiveg_nidd,0
s293495,causal,29,1.0,0.47632,0.49232,fiveg_nidd,0
s293495,causal,30,0.0,0.96863,0.0,fiveg_nidd,0
s293495,causal,30,0.25,0.69521,0.27342,fiveg_nidd,0
s293495,causal,30,0.5,0.69521,0.27342,fiveg_nidd,0
s293495,causal,30,0.75,0.69521,0.27342,fiveg_nidd,0
s293495,causal,30,1.0,0.69521,0.27342,fiveg_nidd,0
s293495,causal,31,0.0,0.96863,0.0,fiveg_nidd,0
s293495,causal,31,0.25,0.83129,0.13735,fiveg_nidd,0
s293495,causal,31,0.5,0.83129,0.13735,fiveg_nidd,0
s293495,causal,31,0.75,0.83129,0.13735,fiveg_nidd,0
s293495,causal,31,1.0,0.83129,0.13735,fiveg_nidd,0
s293495,causal,32,0.0,0.96863,0.0,fiveg_nidd,0
s293495,causal,32,0.25,0.05526,0.91338,fiveg_nidd,0
s293495,causal,32,0.5,0.05526,0.91338,fiveg_nidd,0
s293495,causal,32,0.75,0.05526,0.91338,fiveg_nidd,0
s293495,causal,32,1.0,0.05526,0.91338,fiveg_nidd,0
s293495,causal,40,0.0,0.96863,0.0,fiveg_nidd,0
s293495,causal,40,0.25,0.86352,0.10511,fiveg_nidd,0
s293495,causal,40,0.5,0.05991,0.90872,fiveg_nidd,0
s293495,causal,40,0.75,0.00956,0.95907,fiveg_nidd,0
s293495,causal,40,1.0,0.00956,0.95907,fiveg_nidd,0
s293495,non_causal,36,0.0,0.96863,0.0,fiveg_nidd,0
s293495,non_causal,36,0.25,0.97289,-0.00426,fiveg_nidd,0
s293495,non_causal,36,0.5,0.97242,-0.00379,fiveg_nidd,0
s293495,non_causal,36,0.75,0.98922,-0.02058,fiveg_nidd,0
s293495,non_causal,36,1.0,0.97895,-0.01031,fiveg_nidd,0
s293495,non_causal,11,0.0,0.96863,0.0,fiveg_nidd,0
s293495,non_causal,11,0.25,0.96863,0.0,fiveg_nidd,0
s293495,non_causal,11,0.5,0.96863,0.0,fiveg_nidd,0
s293495,non_causal,11,0.75,0.96863,0.0,fiveg_nidd,0
s293495,non_causal,11,1.0,0.96863,0.0,fiveg_nidd,0
s293495,non_causal,39,0.0,0.96863,0.0,fiveg_nidd,0
s293495,non_causal,39,0.25,0.97355,-0.00492,fiveg_nidd,0
s293495,non_causal,39,0.5,0.9836,-0.01496,fiveg_nidd,0
s293495,non_causal,39,0.75,0.98699,-0.01836,fiveg_nidd,0
s293495,non_causal,39,1.0,0.99396,-0.02532,fiveg_nidd,0
s340087,causal,8,0.0,0.74095,0.0,fiveg_nidd,0
s340087,causal,8,0.25,0.28631,0.45464,fiveg_nidd,0
s340087,causal,8,0.5,0.28631,0.45464,fiveg_nidd,0
s340087,causal,8,0.75,0.28631,0.45464,fiveg_nidd,0
s340087,causal,8,1.0,0.28631,0.45464,fiveg_nidd,0
s340087,causal,9,0.0,0.74095,0.0,fiveg_nidd,0
s340087,causal,9,0.25,0.55925,0.1817,fiveg_nidd,0
s340087,causal,9,0.5,0.55925,0.1817,fiveg_nidd,0
s340087,causal,9,0.75,0.55925,0.1817,fiveg_nidd,0
s340087,causal,9,1.0,0.55925,0.1817,fiveg_nidd,0
s340087,causal,15,0.0,0.74095,0.0,fiveg_nidd,0
s340087,causal,15,0.25,0.68286,0.05809,fiveg_nidd,0
s340087,causal,15,0.5,0.68286,0.05809,fiveg_nidd,0
s340087,causal,15,0.75,0.68286,0.05809,fiveg_nidd,0
s340087,causal,15,1.0,0.68286,0.05809,fiveg_nidd,0
s340087,causal,16,0.0,0.74095,0.0,fiveg_nidd,0
s340087,causal,16,0.25,0.5365,0.20445,fiveg_nidd,0
s340087,causal,16,0.5,0.5365,0.20445,fiveg_nidd,0
s340087,causal,16,0.75,0.5365,0.20445,fiveg_nidd,0
s340087,causal,16,1.0,0.5365,0.20445,fiveg_nidd,0
s340087,causal,29,0.0,0.74095,0.0,fiveg_nidd,0
s340087,causal,29,0.25,0.66909,0.07186,fiveg_nidd,0
s340087,causal,29,0.5,0.17204,0.56891,fiveg_nidd,0
s340087,causal,29,0.75,0.22412,0.51683,fiveg_nidd,0
s340087,causal,29,1.0,0.22412,0.51683,fiveg_nidd,0
s340087,causal,30,0.0,0.74095,0.0,fiveg_nidd,0
s340087,causal,30,0.25,0.41721,0.32375,fiveg_nidd,0
s340087,causal,30,0.5,0.41721,0.32375,fiveg_nidd,0
s340087,causal,30,0.75,0.41721,0.32375,fiveg_nidd,0
s340087,causal,30,1.0,0.41721,0.32375,fiveg_nidd,0
s340087,causal,31,0.0,0.74095,0.0,fiveg_nidd,0
s340087,causal,31,0.25,0.28327,0.45768,fiveg_nidd,0
s340087,causal,31,0.5,0.28327,0.45768,fiveg_nidd,0
s340087,causal,31,0.75,0.28327,0.45768,fiveg_nidd,0
s340087,causal,31,1.0,0.28327,0.45768,fiveg_nidd,0
s340087,causal,32,0.0,0.74095,0.0,fiveg_nidd,0
s340087,causal,32,0.25,0.0456,0.69535,fiveg_nidd,0
s340087,causal,32,0.5,0.0456,0.69535,fiveg_nidd,0
s340087,causal,32,0.75,0.0456,0.69535,fiveg_nidd,0
s340087,causal,32,1.0,0.0456,0.69535,fiveg_nidd,0
s340087,causal,40,0.0,0.74095,0.0,fiveg_nidd,0
s340087,causal,40,0.25,0.01144,0.72951,fiveg_nidd,0
s340087,causal,40,0.5,0.01144,0.72951,fiveg_nidd,0
s340087,causal,40,0.75,0.01144,0.72951,fiveg_nidd,0
s340087,causal,40,1.0,0.01144,0.72951,fiveg_nidd,0
s340087,non_causal,21,0.0,0.74095,0.0,fiveg_nidd,0
s340087,non_causal,21,0.25,0.7408,0.00015,fiveg_nidd,0
s340087,non_causal,21,0.5,0.7408,0.00015,fiveg_nidd,0
s340087,non_causal,21,0.75,0.7408,0.00015,fiveg_nidd,0
s340087,non_causal,21,1.0,0.7408,0.00015,fiveg_nidd,0
s340087,non_causal,5,0.0,0.74095,0.0,fiveg_nidd,0
s340087,non_causal,5,0.25,0.74095,0.0,fiveg_nidd,0
s340087,non_causal,5,0.5,0.74095,0.0,fiveg_nidd,0
s340087,non_causal,5,0.75,0.74095,0.0,fiveg_nidd,0
s340087,non_causal,5,1.0,0.74095,0.0,fiveg_nidd,0
s340087,non_causal,10,0.0,0.74095,0.0,fiveg_nidd,0
s340087,non_causal,10,0.25,0.74095,0.0,fiveg_nidd,0
s340087,non_causal,10,0.5,0.74095,0.0,fiveg_nidd,0
s340087,non_causal,10,0.75,0.74095,0.0,fiveg_nidd,0
s340087,non_causal,10,1.0,0.74095,0.0,fiveg_nidd,0
s143477,causal,29,0.0,0.99838,0.0,fiveg_nidd,0
s143477,causal,29,0.25,0.99746,0.00092,fiveg_nidd,0
s143477,causal,29,0.5,0.69582,0.30256,fiveg_nidd,0
s143477,causal,29,0.75,0.76853,0.22985,fiveg_nidd,0
s143477,causal,29,1.0,0.76853,0.22985,fiveg_nidd,0
s143477,causal,30,0.0,0.99838,0.0,fiveg_nidd,0
s143477,causal,30,0.25,0.86323,0.13515,fiveg_nidd,0
s143477,causal,30,0.5,0.86323,0.13515,fiveg_nidd,0
s143477,causal,30,0.75,0.86323,0.13515,fiveg_nidd,0
s143477,causal,30,1.0,0.86323,0.13515,fiveg_nidd,0
s143477,causal,32,0.0,0.99838,0.0,fiveg_nidd,0
s143477,causal,32,0.25,0.16214,0.83624,fiveg_nidd,0
s143477,causal,32,0.5,0.16214,0.83624,fiveg_nidd,0
s143477,causal,32,0.75,0.16214,0.83624,fiveg_nidd,0
s143477,causal,32,1.0,0.16214,0.83624,fiveg_nidd,0
s143477,causal,40,0.0,0.99838,0.0,fiveg_nidd,0
s143477,causal,40,0.25,0.99838,0.0,fiveg_nidd,0
s143477,causal,40,0.5,0.99788,0.0005,fiveg_nidd,0
s143477,causal,40,0.75,0.56962,0.42876,fiveg_nidd,0
s143477,causal,40,1.0,0.03196,0.96642,fiveg_nidd,0
s143477,non_causal,6,0.0,0.99838,0.0,fiveg_nidd,0
s143477,non_causal,6,0.25,0.99838,0.0,fiveg_nidd,0
s143477,non_causal,6,0.5,0.99838,0.0,fiveg_nidd,0
s143477,non_causal,6,0.75,0.99838,0.0,fiveg_nidd,0
s143477,non_causal,6,1.0,0.99838,0.0,fiveg_nidd,0
s143477,non_causal,7,0.0,0.99838,0.0,fiveg_nidd,0
s143477,non_causal,7,0.25,0.99838,0.0,fiveg_nidd,0
s143477,non_causal,7,0.5,0.99838,0.0,fiveg_nidd,0
s143477,non_causal,7,0.75,0.99838,0.0,fiveg_nidd,0
s143477,non_causal,7,1.0,0.99838,0.0,fiveg_nidd,0
s143477,non_causal,20,0.0,0.99838,0.0,fiveg_nidd,0
s143477,non_causal,20,0.25,0.99813,0.00025,fiveg_nidd,0
s143477,non_causal,20,0.5,0.99813,0.00025,fiveg_nidd,0
s143477,non_causal,20,0.75,0.99813,0.00025,fiveg_nidd,0
s143477,non_causal,20,1.0,0.99813,0.00025,fiveg_nidd,0
s141529,causal,29,0.0,0.99925,0.0,fiveg_nidd,0
s141529,causal,29,0.25,0.99892,0.00033,fiveg_nidd,0
s141529,causal,29,0.5,0.78116,0.21809,fiveg_nidd,0
s141529,causal,29,0.75,0.83833,0.16092,fiveg_nidd,0
s141529,causal,29,1.0,0.83833,0.16092,fiveg_nidd,0
s141529,causal,30,0.0,0.99925,0.0,fiveg_nidd,0
s141529,causal,30,0.25,0.93413,0.06512,fiveg_nidd,0
s141529,causal,30,0.5,0.93413,0.06512,fiveg_nidd,0
s141529,causal,30,0.75,0.93413,0.06512,fiveg_nidd,0
s141529,causal,30,1.0,0.93413,0.06512,fiveg_nidd,0
s141529,causal,32,0.0,0.99925,0.0,fiveg_nidd,0
s141529,causal,32,0.25,0.09821,0.90105,fiveg_nidd,0
s141529,causal,32,0.5,0.09821,0.90105,fiveg_nidd,0
s141529,causal,32,0.75,0.09821,0.90105,fiveg_nidd,0
s141529,causal,32,1.0,0.09821,0.90105,fiveg_nidd,0
s141529,causal,40,0.0,0.99925,0.0,fiveg_nidd,0
s141529,causal,40,0.25,0.99912,0.00013,fiveg_nidd,0
s141529,causal,40,0.5,0.99706,0.0022,fiveg_nidd,0
s141529,causal,40,0.75,0.04715,0.9521,fiveg_nidd,0
s141529,causal,40,1.0,0.04715,0.9521,fiveg_nidd,0
s141529,non_causal,25,0.0,0.99925,0.0,fiveg_nidd,0
s141529,non_causal,25,0.25,0.99925,0.0,fiveg_nidd,0
s141529,non_causal,25,0.5,0.99925,0.0,fiveg_nidd,0
s141529,non_causal,25,0.75,0.99925,0.0,fiveg_nidd,0
s141529,non_causal,25,1.0,0.99925,0.0,fiveg_nidd,0
s141529,non_causal,8,0.0,0.99925,0.0,fiveg_nidd,0
s141529,non_causal,8,0.25,0.98121,0.01805,fiveg_nidd,0
s141529,non_causal,8,0.5,0.98121,0.01805,fiveg_nidd,0
s141529,non_causal,8,0.75,0.98121,0.01805,fiveg_nidd,0
s141529,non_causal,8,1.0,0.98121,0.01805,fiveg_nidd,0
s141529,non_causal,22,0.0,0.99925,0.0,fiveg_nidd,0
s141529,non_causal,22,0.25,0.99925,0.0,fiveg_nidd,0
s141529,non_causal,22,0.5,0.99925,0.0,fiveg_nidd,0
s141529,non_causal,22,0.75,0.99925,0.0,fiveg_nidd,0
s141529,non_causal,22,1.0,0.99925,0.0,fiveg_nidd,0
s310229,causal,8,0.0,0.99352,0.0,fiveg_nidd,1
s310229,causal,8,0.25,0.33699,0.65652,fiveg_nidd,1
s310229,causal,8,0.5,0.33699,0.65652,fiveg_nidd,1
s310229,causal,8,0.75,0.33699,0.65652,fiveg_nidd,1
s310229,causal,8,1.0,0.33699,0.65652,fiveg_nidd,1
s310229,causal,30,0.0,0.99352,0.0,fiveg_nidd,1
s310229,causal,30,0.25,0.86854,0.12498,fiveg_nidd,1
s310229,causal,30,0.5,0.86854,0.12498,fiveg_nidd,1
s310229,causal,30,0.75,0.86854,0.12498,fiveg_nidd,1
s310229,causal,30,1.0,0.86854,0.12498,fiveg_nidd,1
s310229,causal,32,0.0,0.99352,0.0,fiveg_nidd,1
s310229,causal,32,0.25,0.44733,0.54619,fiveg_nidd,1
s310229,causal,32,0.5,0.44733,0.54619,fiveg_nidd,1
s310229,causal,32,0.75,0.44733,0.54619,fiveg_nidd,1
s310229,causal,32,1.0,0.44733,0.54619,fiveg_nidd,1
s310229,causal,40,0.0,0.99352,0.0,fiveg_nidd,1
s310229,causal,40,0.25,0.91371,0.0798,fiveg_nidd,1
s310229,causal,40,0.5,0.00079,0.99273,fiveg_nidd,1
s310229,causal,40,0.75,0.00079,0.99273,fiveg_nidd,1
s310229,causal,40,1.0,0.00079,0.99273,fiveg_nidd,1
s310229,non_causal,6,0.0,0.99352,0.0,fiveg_nidd,1
s310229,non_causal,6,0.25,0.99352,0.0,fiveg_nidd,1
s310229,non_causal,6,0.5,0.99352,0.0,fiveg_nidd,1
s310229,non_causal,6,0.75,0.99352,0.0,fiveg_nidd,1
s310229,non_causal,6,1.0,0.99352,0.0,fiveg_nidd,1
s310229,non_causal,7,0.0,0.99352,0.0,fiveg_nidd,1
s310229,non_causal,7,0.25,0.99352,0.0,fiveg_nidd,1
s310229,non_causal,7,0.5,0.99352,0.0,fiveg_nidd,1
s310229,non_causal,7,0.75,0.99352,0.0,fiveg_nidd,1
s310229,non_causal,7,1.0,0.99352,0.0,fiveg_nidd,1
s310229,non_causal,25,0.0,0.99352,0.0,fiveg_nidd,1
s310229,non_causal,25,0.25,0.99352,0.0,fiveg_nidd,1
s310229,non_causal,25,0.5,0.99352,0.0,fiveg_nidd,1
s310229,non_causal,25,0.75,0.99352,0.0,fiveg_nidd,1
s310229,non_causal,25,1.0,0.99352,0.0,fiveg_nidd,1
s170696,causal,8,0.0,0.99715,0.0,fiveg_nidd,1
s170696,causal,8,0.25,0.3306,0.66655,fiveg_nidd,1
s170696,causal,8,0.5,0.3306,0.66655,fiveg_nidd,1
s170696,causal,8,0.75,0.3306,0.66655,fiveg_nidd,1
s170696,causal,8,1.0,0.3306,0.66655,fiveg_nidd,1
s170696,causal,30,0.0,0.99715,0.0,fiveg_nidd,1
s170696,causal,30,0.25,0.85543,0.14172,fiveg_nidd,1
s170696,causal,30,0.5,0.85543,0.14172,fiveg_nidd,1
s170696,causal,30,0.75,0.85543,0.14172,fiveg_nidd,1
s170696,causal,30,1.0,0.85543,0.14172,fiveg_nidd,1
s170696,causal,32,0.0,0.99715,0.0,fiveg_nidd,1
s170696,causal,32,0.25,0.27988,0.71727,fiveg_nidd,1
s170696,causal,32,0.5,0.27988,0.71727,fiveg_nidd,1
s170696,causal,32,0.75,0.27988,0.71727,fiveg_nidd,1
s170696,causal,32,1.0,0.27988,0.71727,fiveg_nidd,1
s170696,causal,40,0.0,0.99715,0.0,fiveg_nidd,1
s170696,causal,40,0.25,0.99596,0.0012,fiveg_nidd,1
s170696,causal,40,0.5,0.98857,0.00858,fiveg_nidd,1
s170696,causal,40,0.75,0.00514,0.99202,fiveg_nidd,1
s170696,causal,40,1.0,0.00514,0.99202,fiveg_nidd,1
s170696,non_causal,18,0.0,0.99715,0.0,fiveg_nidd,1
s170696,non_causal,18,0.25,0.9972,-5e-05,fiveg_nidd,1
s170696,non_causal,18,0.5,0.99714,2e-05,fiveg_nidd,1
s170696,non_causal,18,0.75,0.99714,2e-05,fiveg_nidd,1
s170696,non_causal,18,1.0,0.99714,2e-05,fiveg_nidd,1
s170696,non_causal,12,0.0,0.99715,0.0,fiveg_nidd,1
s170696,non_causal,12,0.25,0.99715,0.0,fiveg_nidd,1
s170696,non_causal,12,0.5,0.99715,0.0,fiveg_nidd,1
s170696,non_causal,12,0.75,0.99715,0.0,fiveg_nidd,1
s170696,non_causal,12,1.0,0.99715,0.0,fiveg_nidd,1
s170696,non_causal,36,0.0,0.99715,0.0,fiveg_nidd,1
s170696,non_causal,36,0.25,0.9976,-0.00044,fiveg_nidd,1
s170696,non_causal,36,0.5,0.9967,0.00046,fiveg_nidd,1
s170696,non_causal,36,0.75,0.99617,0.00098,fiveg_nidd,1
s170696,non_causal,36,1.0,0.99856,-0.0014,fiveg_nidd,1
s124336,causal,8,0.0,0.99998,0.0,fiveg_nidd,1
s124336,causal,8,0.25,0.68598,0.314,fiveg_nidd,1
s124336,causal,8,0.5,0.68598,0.314,fiveg_nidd,1
s124336,causal,8,0.75,0.68598,0.314,fiveg_nidd,1
s124336,causal,8,1.0,0.68598,0.314,fiveg_nidd,1
s124336,causal,32,0.0,0.99998,0.0,fiveg_nidd,1
s124336,causal,32,0.25,0.13419,0.86579,fiveg_nidd,1
s124336,causal,32,0.5,0.13414,0.86584,fiveg_nidd,1
s124336,causal,32,0.75,0.13414,0.86584,fiveg_nidd,1
s124336,causal,32,1.0,0.13402,0.86596,fiveg_nidd,1
s124336,causal,40,0.0,0.99998,0.0,fiveg_nidd,1
s124336,causal,40,0.25,0.99997,1e-05,fiveg_nidd,1
s124336,causal,40,0.5,0.99996,2e-05,fiveg_nidd,1
s124336,causal,40,0.75,0.92127,0.07871,fiveg_nidd,1
s124336,causal,40,1.0,0.92127,0.07871,fiveg_nidd,1
s124336,non_causal,33,0.0,0.99998,0.0,fiveg_nidd,1
s124336,non_causal,33,0.25,0.99998,0.0,fiveg_nidd,1
s124336,non_causal,33,0.5,0.99998,0.0,fiveg_nidd,1
s124336,non_causal,33,0.75,0.99998,0.0,fiveg_nidd,1
s124336,non_causal,33,1.0,0.99998,0.0,fiveg_nidd,1
s124336,non_causal,5,0.0,0.99998,0.0,fiveg_nidd,1
s124336,non_causal,5,0.25,0.99998,0.0,fiveg_nidd,1
s124336,non_causal,5,0.5,0.99998,0.0,fiveg_nidd,1
s124336,non_causal,5,0.75,0.99998,0.0,fiveg_nidd,1
